_id,AIR_CONDITIONING_TYPE,AMENITIES_AVAILABLE,ANNUAL_FIRE_ALARM_TEST_RECORDS,ANNUAL_FIRE_PUMP_FLOW_TEST_RECORDS,APPROVED_FIRE_SAFETY_PLAN,BALCONIES,BARRIER_FREE_ACCESSIBILTY_ENTR,BIKE_PARKING,CONFIRMED_STOREYS,CONFIRMED_UNITS,DATE_OF_LAST_INSPECTION_BY_TSSA,DESCRIPTION_OF_CHILD_PLAY_AREA,DESCRIPTION_OF_INDOOR_EXERCISE_ROOM,DESCRIPTION_OF_OUTDOOR_REC_FACILITIES,ELEVATOR_PARTS_REPLACED,ELEVATOR_STATUS,EMERG_POWER_SUPPLY_TEST_RECORDS,EXTERIOR_FIRE_ESCAPE,FACILITIES_AVAILABLE,FIRE_ALARM,GARBAGE_CHUTES,GREEN_BIN_LOCATION,HEATING_EQUIPMENT_STATUS,HEATING_EQUIPMENT_YEAR_INSTALLED,HEATING_TYPE,INDOOR_GARBAGE_STORAGE_AREA,INTERCOM,IS_THERE_A_COOLING_ROOM,IS_THERE_EMERGENCY_POWER,LAUNDRY_ROOM,LAUNDRY_ROOM_HOURS_OF_OPERATION,LAUNDRY_ROOM_LOCATION,LOCKER_OR_STORAGE_ROOM,NO_BARRIER_FREE_ACCESSBLE_UNITS,NO_OF_ACCESSIBLE_PARKING_SPACES,NO_OF_ELEVATORS,NO_OF_LAUNDRY_ROOM_MACHINES,NON_SMOKING_BUILDING,OUTDOOR_GARBAGE_STORAGE_AREA,PARKING_TYPE,PCODE,PET_RESTRICTIONS,PETS_ALLOWED,PROP_MANAGEMENT_COMPANY_NAME,PROPERTY_TYPE,RECYCLING_BINS_LOCATION,RSN,SEPARATE_GAS_METERS_EACH_UNIT,SEPARATE_HYDRO_METER_EACH_UNIT,SEPARATE_WATER_METERS_EA_UNIT,SITE_ADDRESS,SPRINKLER_SYSTEM,SPRINKLER_SYSTEM_TEST_RECORD,SPRINKLER_SYSTEM_YEAR_INSTALLED,TSSA_TEST_RECORDS,VISITOR_PARKING,WARD,WINDOW_TYPE,YEAR_BUILT,YEAR_OF_REPLACEMENT,YEAR_REGISTERED,NO_OF_STOREYS,IS_THERE_EMERGENCY_POWER?,NON-SMOKING_BUILDING,NO_OF_UNITS,NO_OF_ACCESSIBLEPARKING_SPACES,FACILITIES_AVAILABLE?,IS_THERE_A_COOLING_ROOM?,NO_BARRIERFREE_ACCESSBLE_UNITS
62552,NONE,NA,YES,YES,YES,YES,NO,Not Available,6,84,"MAY 5, 2014",NA,NA,NA,ALL,REPLACED,NA,NO,Recycling bins,YES,YES,NA,ORIGINAL,2017,HOT WATER,NO,YES,NO,NO,YES,ALL HOURS,FIRST FLOOR,NO,0,2,1,10,NO,YES,"Ground Level Garage , Surface Parking",M1J,NA,YES,GOLD SEAL MANAGEMENT INC.,PRIVATE,BACK OF BUILDING,4155938,NO,YES,NO,10  TRUDELLE ST ,YES,YES,1964,YES,FREE,21,SINGLE PANE,1964,2006,2017,NA,NA,NA,NA,NA,NA,NA,NA
62553,INDIVIDUAL UNITS,"Outdoor pool , Outdoor rec facilities",YES,YES,YES,YES,NO,Not Available,3,180,NA,NA,NA,CENTRAL PLAYGROUND BESIDE POOL,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,1975,ELECTRIC,NO,YES,NO,NO,YES,24/7,BASEMENT LEVEL,NO,0,0,0,2,NO,YES,Surface Parking,M1B,NA,YES,MORGUARD RESIDENTIAL,PRIVATE,"WASTE HUT # 1, 3 OR 6",4155978,NO,YES,NO,47  GENERATION BLVD ,YES,YES,1975,NA,BOTH,25,DOUBLE PANE,1975,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65740,NONE,NA,YES,YES,YES,YES,NO,Not Available,6,48,"FEB 1, 2017",NA,NA,NA,NA,ORIGINAL,NA,NO,Green Bin / Organics,YES,NO,4 ,REPLACED,1990,HOT WATER,NO,YES,NO,NO,YES,8 AM - 11 PM,GROUND FLOOR,YES,0,2,1,8,NO,YES,Surface Parking,M1H,NONE,YES,MPM INC.,PRIVATE,1 BIG BIN (4 YARDS),4152739,NO,NO,NO,3210  LAWRENCE AVE E,YES,YES,1960,NO,FREE,24,DOUBLE PANE,1960,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62554,CENTRAL AIR,"Indoor recreation room , Outdoor rec facilities , Indoor exercise room , Child play area",YES,YES,YES,NO,YES,Not Available,8,145,"JUL 26, 2017",NA,"4 MACHINES, WEIGHTS",SMALL PARKETTE,NA,ORIGINAL,YES,NO,Green Bin / Organics,YES,YES,P2 PARKING GARAGE,REPLACED,2014,FORCED AIR GAS,YES,YES,YES,YES,YES,8AM - 10PM,MAIN FLOOR,YES,9,6,2,16,YES,NO,"Underground Garage , Garage accessible thru buildg , Surface Parking",M1H,NA,YES,AYKLER MANAGEMENT,SOCIAL HOUSING,P2 PARKING GARAGE,4156049,NO,NO,NO,1680  ELLESMERE RD ,YES,YES,1994,YES,FREE,24,DOUBLE PANE,1994,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62555,INDIVIDUAL UNITS,"Outdoor pool , Outdoor rec facilities",YES,YES,YES,YES,NO,Not Available,3,12,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,1975,ELECTRIC,NO,YES,NO,NO,YES,24/7,BASEMENT,NO,0,0,0,4,NO,YES,Surface Parking,M1B,NA,YES,MORGUARD RESIDENTIAL,PRIVATE,WASTE HUT #8,4156075,NO,YES,NO,115  GENERATION BLVD ,NO,NA,NA,NA,BOTH,25,DOUBLE PANE,1975,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62556,NONE,NA,YES,YES,YES,YES,YES,Not Available,3,21,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,REAR OF BUILDING,ORIGINAL,2000,FORCED AIR GAS,NO,YES,NO,NO,YES,8:00 AM TO 11:00 PM,BASEMENT,NO,1,24,0,4,NO,YES,Surface Parking,M1P,NA,YES,NA,PRIVATE,REAR OF BUILDING,4152719,NO,NO,NO,1477  BIRCHMOUNT RD ,YES,YES,2000,NA,FREE,21,DOUBLE PANE,1960,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62557,NONE,NA,YES,YES,YES,YES,NO,Not Available,7,82,"JUN 12, 2017",NA,NA,NA,NA,REPLACED,YES,NO,Recycling bins,YES,YES,NA,REPLACED,2012,HOT WATER,NO,YES,NO,YES,YES,7 AM TO 10 PM ,MAIN FLOOR,NO,0,0,2,8,NO,YES,Surface Parking,M1P,AS PER LEASE AGREEMENT,YES,NA,PRIVATE,REAR OF BUILDING,4152732,NO,YES,NO,2  TREEWOOD ST ,YES,YES,1956,YES,FREE,21,DOUBLE PANE,1956,2017,2017,NA,NA,NA,NA,NA,NA,NA,NA
62558,NONE,NA,NO,YES,YES,YES,NO,Not Available,5,65,"MAY 20, 2016",NA,NA,NA,NA,REPLACED,YES,NO,Green Bin / Organics,YES,YES,BACK OF BUILDING,REPLACED,2013,HOT WATER,YES,YES,NO,YES,YES,24 HOURS,!ST FLOOR,YES,0,70,1,8,NO,YES,"Ground Level Garage , Carport , Surface Parking",M1P,NA,YES,2019772 ONT. INC,PRIVATE,BACK OF BUILDING,4152734,NO,NO,NO,1175  ELLESMERE RD ,YES,YES,1967,YES,FREE,21,THERMAL,1967,2016,2017,NA,NA,NA,NA,NA,NA,NA,NA
62559,NONE,NA,YES,YES,YES,YES,NO,Not Available,3,23,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,OUTSIDE BY GARBAGE STORAGE,REPLACED,1995,HOT WATER,NO,YES,NO,NO,YES,9 A.M. TO 9 P.M.,BASEMENT,NO,0,1,0,4,YES,YES,Surface Parking,M1K,NIL,YES,NA,PRIVATE,OUTSIDE BY GARBAGE STORAGE,4152747,NO,NO,NO,815  MIDLAND AVE ,NO,NA,NA,NA,FREE,20,DOUBLE PANE,1965,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62560,NA,NA,NA,NA,NA,NA,NA, indoor parking spots and  outdoor parking spots,3,17,NA,NA,NA,NA,NA,NA,NA,NA,Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M6L,NA,NA,NA,PRIVATE,NA,4154355,NA,NA,NA,2416  KEELE ST ,NA,NA,NA,NA,NA,05,DOUBLE PANE,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62561,NONE,NA,YES,YES,YES,NO,NO,Not Available,3,11,NA,NA,NA,NA,NA,NA,NO,YES,Green Bin / Organics,YES,NO,OUTSIDE CORNER OF BUILDING,ORIGINAL,1984,HOT WATER,NO,YES,NO,YES,YES,ALL TIME,BASEMENT,NO,0,0,0,4,YES,YES,"Ground Level Garage , Surface Parking",M6L,NA,NO,NA,PRIVATE,OUTSIDE CORNER OF BUILDING,4154360,NO,YES,NO,2620  KEELE ST ,NO,NA,NA,NA,FREE,05,DOUBLE PANE,1984,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62562,NONE,NA,YES,YES,YES,YES,YES,Not Available,4,59,"JUN 15, 2017",NA,NA,NA,WHOLE ELEVATOR,REPLACED,NA,NO,Green Bin / Organics,YES,NO,BACK OF THE BUILDING,REPLACED,2000,HOT WATER,NO,YES,NO,NO,YES,8 AM - 10:30 PM,FIRST FLOOR,YES,59,61,1,6,NO,YES,"Ground Level Garage , Surface Parking",M4A,NA,YES,ROYAL LEPAGE SIGNATURE REALTY,PRIVATE,BACK OF THE BUILDING,4154860,NO,YES,NO,20  TINDER CRES ,YES,YES,1960,YES,FREE,16,DOUBLE PANE,1960,2011,2017,NA,NA,NA,NA,NA,NA,NA,NA
62563,NONE,NA,YES,NO,YES,YES,NO,Not Available,4,28,"MAR 3, 2017",NA,NA,NA,NA,REPLACED,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2017,HOT WATER,NO,YES,NO,NO,YES,9 A.M - 9 P.M,SECOND FLOOR ,YES,0,1,1,4,YES,NO,Surface Parking,M1R,SMALL BREED ,YES,NA,PRIVATE,OUTSIDE -PARKING LOT AREA ,4154863,NO,YES,NO,1594  VICTORIA PARK AVE ,NO,NA,NA,YES,FREE,16,DOUBLE PANE,1956,2014,2017,NA,NA,NA,NA,NA,NA,NA,NA
62564,NONE,NA,YES,NO,YES,YES,NO,Not Available,4,77,"NOV 13, 2014",NA,NA,NA,NA,REPLACED,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2017,HOT WATER,NO,YES,NO,NO,YES,9 A.M - 9 P.M,GROUND FLOOR ,NO,0,2,1,8,YES,YES,Surface Parking,M4A,SMALL BREED ,YES,NA,PRIVATE,OUTSIDE -PARKING LOT AREA ,4154864,NO,YES,NO,2  BIGGIN CRT ,YES,YES,1960,YES,FREE,16,DOUBLE PANE,1955,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA
62565,NONE,NA,YES,YES,YES,YES,YES,Not Available,4,60,"NOV 15, 2017",NA,NA,NA,NEW ELEVATOR,REPLACED,NA,NO,Recycling bins,YES,NO,NA,REPLACED,1999,HOT WATER,NO,YES,NO,NO,YES,24/7,FIRST FLOOR,YES,60,0,1,8,YES,YES,"Ground Level Garage , Surface Parking",M4A,NA,YES,ROYAL LEPAGE SIGNATURE REALTY,PRIVATE,BACK OF THE BUILDING,4154872,NO,YES,NO,17  ECCLESTON DR ,YES,YES,1960,YES,FREE,16,DOUBLE PANE,1960,2011,2018,NA,NA,NA,NA,NA,NA,NA,NA
62566,NONE,NA,YES,YES,YES,YES,NO,Not Available,7,93,"NOV 4, 2011",NA,NA,NA,ALL,REPLACED,NA,NO,Recycling bins,YES,YES,NA,REPLACED,1998,HOT WATER,NO,YES,NO,NO,YES,ALL HOURS,EACH FLOOR,YES,0,2,2,14,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M1R,NA,YES,GOLD SEAL MANAGEMENT INC.,PRIVATE,BACK OF BUILDING,4154882,NO,YES,NO,1704  VICTORIA PARK AVE ,YES,YES,1966,YES,UNAVAILABLE,16,DOUBLE PANE,1966,2006,2017,NA,NA,NA,NA,NA,NA,NA,NA
62567,NONE,NA,YES,YES,YES,YES,YES,0 indoor parking spots and 10 outdoor parking spots,16,225,"OCT 31, 2016",NA,NA,NA,NA,ORIGINAL,YES,NO,Green Bin / Organics,YES,YES,VISITORS PARKING AREA,ORIGINAL,1964,HOT WATER,NO,YES,NO,YES,YES,7 A.M. TO 10 P.M.,MAIN FLOOR,YES,3,23,3,17,NO,YES,"Ground Level Garage , Surface Parking , Parking Deck",M9R,NA,YES,PROMENADE GARDENS,PRIVATE,VISITOTS PARKING AREA,4155367,NO,NO,NO,301  DIXON RD ,YES,YES,1992,YES,FREE,02,SINGLE PANE,1964,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62568,NONE,NA,YES,YES,YES,YES,NO,Not Available,10,118,"APR 20, 2017",NA,NA,NA,MODERNIZATION PACKAGE,REPLACED,NA,NO,Recycling bins,YES,YES,NA,REPLACED,1997,HOT WATER,NO,YES,NO,NO,YES,24 HOURS,BASEMENT,YES,0,0,2,12,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M9C,NO,YES,E. MANSON INVESTMENTS LIMITED,PRIVATE,OUTSIDE,4155375,NO,YES,NO,287  MARKLAND DR ,YES,YES,1965,NO,FREE,02,SINGLE PANE,1965,2007,2017,NA,NA,NA,NA,NA,NA,NA,NA
62569,NONE,NA,YES,YES,YES,YES,YES,Not Available,5,51,"JAN 14, 2016",NA,NA,NA,ALL OPERATING EQUIPMENT,REPLACED,NA,NO,Recycling bins,YES,NO,NA,ORIGINAL,1960,HOT WATER,NO,YES,NO,NO,YES,UNRESTRICTED,1ST FLOOR,YES,2,69,1,6,NO,YES,"Ground Level Garage , Surface Parking",M9C,NA,YES,TRAVI INC.,PRIVATE,REAR LOT,4155384,NO,YES,NO,339  THE WEST MALL  ,YES,YES,1960,YES,UNAVAILABLE,02,DOUBLE PANE,1950,2013,2017,NA,NA,NA,NA,NA,NA,NA,NA
62570,NONE,NA,YES,YES,YES,YES,NO,0 indoor parking spots and 15 outdoor parking spots,16,141,"AUG 1, 2015",NA,NA,NA,COMPLETE MOD,REPLACED,YES,NO,Green Bin / Organics,YES,YES,WEST SIDE OF BUILDING,REPLACED,2006,FORCED AIR GAS,YES,YES,NO,YES,YES,24,BASEMENT,YES,0,3,2,16,NO,YES,"Underground Garage , Ground Level Garage , Garage accessible thru buildg , Carport",M9C,NA,YES,WESTMALL INVESTMENTS,PRIVATE,WEST SIDE OF BUILDING,4155389,NO,YES,NO,361  THE WEST MALL  ,YES,YES,1970,NO,PAID,02,SINGLE PANE,1970,2006,2017,NA,NA,NA,NA,NA,NA,NA,NA
62571,NONE,NA,NO,NO,YES,YES,YES,1 indoor parking spots and 1 outdoor parking spots,23,227,"JUL 13, 2017",NA,NA,NA,CAB RETROFIT,REPLACED,YES,YES,Green Bin / Organics,YES,YES,BACK OF THE BUILDING ,ORIGINAL,1972,ELECTRIC,NO,YES,NO,YES,YES,24 HR ,BASEMENT,YES,2,2,3,20,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M4P,NA,YES,NA,PRIVATE,BACK OF THE BUILDING ,4156090,NO,YES,NO,110  ERSKINE AVE ,YES,NO,1972,YES,PAID,15,DOUBLE PANE,1972,2009,2017,NA,NA,NA,NA,NA,NA,NA,NA
62572,NONE,NA,YES,YES,YES,NO,NO,Not Available,3,15,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2018,HOT WATER,NO,NO,NO,NO,YES,1000 AM-1000 PM,BASEMENT,NO,0,0,0,2,NO,YES,NA,M1N,NA,YES,1034523 ONTARIO LTD,PRIVATE,DRIVEWAY,4156114,NO,YES,NO,1457  KINGSTON RD ,YES,YES,2000,NA,PAID,20,DOUBLE PANE,1940,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62573,NONE,Indoor pool,YES,YES,YES,YES,YES,Not Available,24,327,"MAR 30, 2016",NA,NA,NA,FULL REPLACEMENT - MCE,REPLACED,YES,NO,Green Bin / Organics,YES,YES,BACK OF THE BUILDING,ORIGINAL,1969,HOT WATER,YES,YES,NO,YES,YES,7:00 AM- 10:00 PM ,MAIN FLOOR,YES,4,3,3,34,YES,YES,Surface Parking,M4X,NA,YES,GREENWIN,TCHC,BACK OF BUILDING,4156118,NO,NO,NO,325  BLEECKER ST ,YES,YES,1969,YES,PAID,13,DOUBLE PANE,1969,1999,2017,NA,NA,NA,NA,NA,NA,NA,NA
62574,NONE,Outdoor pool,YES,YES,YES,YES,YES,10 indoor parking spots and 10 outdoor parking spots,16,224,"APR 2, 2016",NA,NA,NA,UPGRADED,REPLACED,NA,YES,Green Bin / Organics,YES,YES,BACK OF BUILDING,REPLACED,2012,HOT WATER,YES,YES,NO,NO,YES,8:00AM TO 10:00PM,MAIN FLOOR,YES,0,1,3,20,NO,YES,"Underground Garage , Ground Level Garage , Garage accessible thru buildg , Surface Parking",M2J,NA,YES,COGIR MANAGEMENT CORPORATION,PRIVATE,BACK OF BUILDING,4156131,NO,YES,NO,24  LEITH HILL RD ,YES,YES,1966,YES,FREE,17,DOUBLE PANE,1966,1999,2017,NA,NA,NA,NA,NA,NA,NA,NA
62575,NONE,NA,NA,NA,NA,YES,YES,Not Available,7,114,"FEB 7, 2017",NA,NA,NA,NA,REPLACED,NA,NO,Green Bin / Organics,YES,YES,NA,REPLACED,1972,HOT WATER,NO,YES,NO,NO,YES,24/7,GROUND FLOOR,YES,0,1,2,15,NO,YES,"Carport , Surface Parking",M1J,NA,NO,M&R PROPERTY MANAGEMENT,PRIVATE,NA,4152761,NO,YES,NO,1275  DANFORTH RD ,YES,NA,1958,NA,FREE,21,DOUBLE PANE,1958,2016,2017,NA,NA,NA,NA,NA,NA,NA,NA
62576,NONE,Indoor recreation room,YES,YES,YES,YES,YES,Not Available,11,330,"DEC 31, 2014",NA,NA,NA,NA,REPLACED,YES,NO,Recycling bins,YES,YES,NA,ORIGINAL,1979,HOT WATER,YES,YES,NO,YES,YES,TBD,TBD,NO,1,6,2,16,YES,YES,"Underground Garage , Garage accessible thru buildg",M1M,NA,YES,NA,TCHC,REAR OF BUILDING,4152777,NO,NO,NO,17  BRIMLEY RD ,YES,YES,1979,NO,UNAVAILABLE,20,DOUBLE PANE,1979,2017,2017,NA,NA,NA,NA,NA,NA,NA,NA
62577,NONE,NA,NO,NO,YES,YES,YES,Not Available,3,50,"FEB 16, 2016",NA,NA,NA,NA,REPLACED,NA,NO,Recycling bins,YES,YES,NA,REPLACED,2014,HOT WATER,NO,YES,NO,NO,YES,8:00 AM TO 10:00 PM,GROUND FLOOR,YES,0,0,1,8,NO,NO,"Ground Level Garage , Surface Parking",M3K,NA,YES,MARBROOK DEVELOPMENTS LTD. ,PRIVATE,SOUTH EST CORNER OF PROPERTY,4154381,NO,YES,NO,31  PAXTONIA BLVD ,YES,NO,1964,NO,UNAVAILABLE,06,DOUBLE PANE,1964,2015,2017,NA,NA,NA,NA,NA,NA,NA,NA
62578,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,42,NA,NA,NA,NA,NA,NA,YES,YES,Recycling bins,YES,NO,NA,ORIGINAL,1960,HOT WATER,NO,YES,NO,YES,YES,9:00 AM - 9:00 PM,GROUND LEVEL,YES,0,1,0,6,NO,YES,"Ground Level Garage , Surface Parking",M3M,NA,YES,2585277 ONTARIO LIMITED,PRIVATE,OUTSIDE,4154384,NO,YES,NO,1537  WILSON AVE ,NO,NA,NA,NA,FREE,06,DOUBLE PANE,1960,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62579,NONE,NA,YES,NO,YES,YES,YES,Not Available,4,55,"JUL 18, 2017",NA,NA,NA,NA,REPLACED,YES,NO,Recycling bins,YES,NO,NA,REPLACED,1997,HOT WATER,NO,YES,NO,YES,YES,24/7,BASEMENT,YES,0,0,1,6,NO,YES,Surface Parking,M3M,AS PER LEASE AGREEMENT,YES,NA,PRIVATE,SOUTH END OF BUILDING,4154387,NO,YES,NO,1515  WILSON AVE ,NO,NA,NA,YES,FREE,06,DOUBLE PANE,1958,2017,2017,NA,NA,NA,NA,NA,NA,NA,NA
62580,NONE,NA,YES,NO,NO,NO,NO,Not Available,3,12,NA,NA,NA,NA,NA,NA,YES,NO,Green Bin / Organics,YES,NO,FRONT OF BUILDING,REPLACED,2012,HOT WATER,NO,YES,NO,YES,NO,NA,NA,NO,0,0,0,NA,YES,YES,Surface Parking,M3M,NA,NO,VINCENZA PAOLELLA,PRIVATE,FRONT OF BUILDING,4154401,NO,YES,NO,2217  JANE ST ,NO,NO,NA,NA,FREE,06,DOUBLE PANE,1950,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62581,NONE,NA,YES,NO,YES,YES,YES,Not Available,4,234,"SEP 17, 2017",NA,NA,NA,NA,ORIGINAL,NA,NO,Recycling bins,YES,YES,NA,ORIGINAL,1966,HOT WATER,YES,YES,NO,NO,YES,24 HOURS,NA,NO,234,0,4,24,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M3A,NA,YES,NA,PRIVATE,SOUTH WEST SIDE OF BUILDING,4154906,NO,YES,NO,250  CASSANDRA BLVD ,YES,YES,1966,NO,FREE,16,DOUBLE PANE,1966,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62582,NONE,NA,YES,NO,YES,YES,NO,Not Available,3,11,NA,NA,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,OUTSIDE,REPLACED,2008,HOT WATER,NO,YES,NO,NO,YES,24 HRS.,BASEMENT,NO,NA,10,0,NA,NA,YES,Surface Parking,M1R,NA,NA,NA,PRIVATE,OUTSIDE,4154907,NO,YES,NO,2126  VICTORIA PARK AVE ,NO,NA,NA,NA,UNAVAILABLE,16,DOUBLE PANE,1961,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA
62583,NONE,NA,YES,YES,YES,YES,NO,Not Available,11,126,"JUN 1, 2017",NA,NA,NA,NA,ORIGINAL,NA,NO,Recycling bins,YES,YES,NA,ORIGINAL,1972,HOT WATER,NO,YES,NO,NO,YES,8AM - 10PM,MAIN FLOOR,YES,0,1,2,16,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M9R,NA,YES,NA,PRIVATE,NORTH SIDE OF BUILDING,4155406,NO,YES,NO,675  MARTIN GROVE RD ,YES,YES,1972,YES,FREE,02,DOUBLE PANE,1972,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62584,NONE,NA,YES,NA,YES,YES,NO,Not Available,3,39,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2012,HOT WATER,NO,YES,NO,NO,YES,8 AM TO 11 PM,BASEMENT LEVEL,YES,NA,0,0,5,YES,YES,Surface Parking,M9R,NO EXOTIC ANIMALS,YES,NA,PRIVATE,NA,4155411,NO,YES,NO,111  BLACKFRIAR AVE ,YES,NA,NA,NA,UNAVAILABLE,01,DOUBLE PANE,1968,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA
62585,NONE,NA,YES,YES,YES,YES,NO,Not Available,5,62,"AUG 15, 2017",NA,NA,NA,COMPLETE MODERNISATION ,REPLACED,NA,NO,Green Bin / Organics,YES,NO,BACK OF THE BUILDING,REPLACED,2017,HOT WATER,NO,YES,NO,NO,YES,24 HRS,1ST FLOOR,NO,0,1,1,8,NO,YES,"Ground Level Garage , Surface Parking",M9R,NA,YES,CAPREIT,PRIVATE,BACK OF THE BUILDING,4155415,NO,YES,NO,25  BRIDESBURG DR ,YES,YES,1965,YES,FREE,01,DOUBLE PANE,1965,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA
62586,NONE,NA,YES,NO,YES,NO,NO,Not Available,7,104,"SEP 3, 2015",NA,NA,NA,ALL,REPLACED,NA,NO,Green Bin / Organics,YES,YES,BACK OF BUILDING,ORIGINAL,1960,HOT WATER,NO,YES,NO,NO,YES,24 HOURS,FIRST FLOOR,YES,0,0,2,10,NO,YES,Surface Parking,M1R,NA,YES,RANEE MANAGEMENT,PRIVATE,BACK OF BUILDING,4156172,NO,NO,NO,1  TERRAVIEW BLVD ,YES,YES,1960,NO,FREE,21,DOUBLE PANE,1960,2003,2017,NA,NA,NA,NA,NA,NA,NA,NA
62587,NONE,Child play area,YES,YES,YES,YES,YES,Not Available,16,229,"NOV 3, 2016",FRONT OF THE BUILDING,NA,NA,NA,REPLACED,YES,NO,Green Bin / Organics,YES,YES,BACK OF BUILDING,REPLACED,2014,HOT WATER,NO,YES,NO,YES,YES,8:00AM TO 9:00PM,MAIN FLOOR,NO,0,1,3,24,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M1J,NA,YES,CAPREIT,PRIVATE,BACK OF BUILDING,4152800,NO,YES,NO,225  MARKHAM RD ,YES,YES,1969,YES,PAID,24,SINGLE PANE,1969,2016,2017,NA,NA,NA,NA,NA,NA,NA,NA
62588,NONE,NA,YES,NO,YES,NO,NO,Not Available,3,11,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,OUTSIDE,ORIGINAL,1998,FORCED AIR GAS,NO,YES,NO,NO,YES,8AM-10PM,BASEMENT,YES,0,11,0,2,NO,YES,"Ground Level Garage , Surface Parking",M3M,NA,YES,LINDAWACHTEL,PRIVATE,OUTSIDE,4154424,NO,YES,NO,2854  KEELE ST ,NO,NA,NA,NA,UNAVAILABLE,06,DOUBLE PANE,1955,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62589,NONE,NA,YES,NO,YES,NO,NO,Not Available,3,11,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2016,HOT WATER,NO,NO,NO,NO,YES,9AM-9PM,BASEMENT,NO,0,50,0,2,YES,YES,"Ground Level Garage , Surface Parking",M3M,NA,NO,NA,PRIVATE,FIRST GARAGE,4154428,NO,YES,NO,2251  JANE ST ,NO,NA,NA,NA,UNAVAILABLE,06,THERMAL,1965,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62590,NONE,NA,YES,NO,YES,NO,NO,Not Available,3,11,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2016,HOT WATER,NO,NO,NO,NO,YES,9AM-9PM,BASEMENT,NO,0,50,0,2,YES,YES,"Ground Level Garage , Surface Parking",M3M,NA,NO,NA,PRIVATE,FIRST GARAGE,4154433,NO,YES,NO,28  HEATHROW DR ,NO,NA,NA,NA,UNAVAILABLE,06,THERMAL,1965,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
62591,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,58,"JUN 6, 2017",NA,NA,NA,NA,ORIGINAL,NA,NO,Recycling bins,YES,YES,NA,REPLACED,2001,HOT WATER,YES,YES,NO,NO,YES,8AM TO 9PM,3RD AND 4TH FLOORS,YES,0,0,1,8,NO,NO,Surface Parking,M3A,NA,YES,NA,PRIVATE,COURTYARD,4154922,NO,YES,NO,1254  YORK MILLS RD ,YES,YES,1961,NO,FREE,16,DOUBLE PANE,1961,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
